book_id,isbn,authors,original_publication_year,title,language_code,image_url
9362,1416589422,Molly Harper,2009,"Nice Girls Don't Have Fangs (Jane Jameson, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9363,425176657,"Anne Rice, Anne Rampling",1986,Belinda,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9364,62021273,Eloisa James,2011,"When Beauty Tamed the Beast (Fairy Tales, Number 2)",eng,https://images.gr-assets.com/books/1282320694m/8449698.jpg
9365,1439191379,Richard Paul Evans,2011,"Miles to Go (The Walk, Number 2)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9366,671702505,Julie Garwood,1991,"The Gift (Crown's Spies, Number 3)",eng,https://images.gr-assets.com/books/1329160736m/107781.jpg
9367,1419702173,Derf Backderf,2012,My Friend Dahmer,eng,https://images.gr-assets.com/books/1325285515m/12959045.jpg
9368,067173783X,Julie Garwood,1988,"The Lion's Lady (Crown's Spies, Number 1)",eng,https://images.gr-assets.com/books/1348750925m/107783.jpg
9369,1250065933,Mary Kay Andrews,2015,Beach Town,,https://images.gr-assets.com/books/1430317618m/23245594.jpg
9370,,Cindy C. Bennett,2010,Heart on a Chain,en-GB,https://images.gr-assets.com/books/1326962009m/10295484.jpg
9371,142501093,Brian Jacques,1999,"The Legend of Luke (Redwall, Number 12)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9372,375829709,"Dick King-Smith, Maggie Kneen",1983,Babe: The Gallant Pig,eng,https://images.gr-assets.com/books/1320498616m/646195.jpg
9373,,Wally Lamb,2009,Wishin' and Hopin',eng,https://images.gr-assets.com/books/1328017040m/8152697.jpg
9374,345520483,Jack McCallum,2012,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",eng,https://images.gr-assets.com/books/1344619142m/13152668.jpg
9375,007148499X,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007,Influencer: The Power to Change Anything,en-GB,https://images.gr-assets.com/books/1393217540m/914211.jpg
9376,380016648,Roger Zelazny,1976,The Hand of Oberon (The Chronicles of Amber Number 4),eng,https://images.gr-assets.com/books/1417644788m/116982.jpg
9377,425238199,Maya Banks,2010,"No Place to Run (KGI, Number 2)",eng,https://images.gr-assets.com/books/1390878373m/7828781.jpg
9378,439706378,"Jeff Smith, Steve Hamaker",1997,"The Dragonslayer (Bone, Number 4)",eng,https://images.gr-assets.com/books/1497684403m/106124.jpg
9379,316735507,Joel Fuhrman,2003,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9380,62049879,Tessa Dare,2012,"A Week to Be Wicked (Spindle Cove, Number 2)",eng,https://images.gr-assets.com/books/1321335382m/11738128.jpg
9381,312643004,Ann M. Martin,2014,Rain Reign,eng,https://images.gr-assets.com/books/1396393170m/20575434.jpg
9382,451461525,Karen Chance,2007,"Claimed By Shadow (Cassandra Palmer, Number 2)",en-US,https://images.gr-assets.com/books/1307391261m/207365.jpg
9383,937295809,"Susan S. Adler, Renée Graef, Nancy Niles",1986,"Meet Samantha: An American Girl (American Girls: Samantha, Number 1)",eng,https://images.gr-assets.com/books/1424726132m/200963.jpg
9384,571215289,Sebastian Barry,2008,The Secret Scripture,eng,https://images.gr-assets.com/books/1325714117m/3419808.jpg
9385,1401226922,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010,Batwoman: Elegy,eng,https://images.gr-assets.com/books/1492568441m/6911529.jpg
9386,385721811,Julie Otsuka,2002,When the Emperor Was Divine,eng,https://images.gr-assets.com/books/1368314069m/764073.jpg
9387,62279874,Sophie Jordan,2013,"Foreplay (The Ivy Chronicles, Number 1)",eng,https://images.gr-assets.com/books/1367338814m/17254035.jpg
9388,6478964,John Sandford,1994,"Night Prey (Lucas Davenport, Number 6)",eng,https://images.gr-assets.com/books/1341920902m/37296.jpg
9389,61043532,Dorothy L. Sayers,1926,"Clouds of Witness (Lord Peter Wimsey, Number 2)",eng,https://images.gr-assets.com/books/1287510321m/192888.jpg
9390,778324826,Stephanie Bond,2006,"Body Movers (Body Movers, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9391,1582344515,Anthony Bourdain,2005,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9392,812995341,George Saunders,2017,Lincoln in the Bardo,eng,https://images.gr-assets.com/books/1492130850m/29906980.jpg
9393,399156828,William Gibson,2010,"Zero History (Blue Ant, Number 3)",eng,https://images.gr-assets.com/books/1282769471m/7745031.jpg
9394,1935089447,Chelsea Fine,2011,Sophie & Carter,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9395,385733143,Louis Sachar,2006,"Small Steps (Holes, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9396,1847445209,Alex Marwood,2008,The Wicked Girls,eng,https://images.gr-assets.com/books/1340853882m/11940384.jpg
9397,441011136,Simon R. Green,2003,"Agents of Light and Darkness (Nightside, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9398,1857988361,John Brunner,1968,Stand on Zanzibar,eng,https://images.gr-assets.com/books/1360613921m/41069.jpg
9399,038534385X,Gwen Cooper,2009,Homer's Odyssey,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9400,7120710,Agatha Christie,1940,"Sad Cypress (Hercule Poirot, Number 21)",eng,https://images.gr-assets.com/books/1396229541m/433035.jpg
9401,1595328912,"Michael Dante DiMartino, Bryan Konietzko",2006,Avatar Volume 1: The Last Airbender (Avatar Number 1),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9402,340796189,Enid Blyton,1942,"Five Go to Smuggler's Top (Famous Five, Number 4)",eng,https://images.gr-assets.com/books/1408924745m/17478.jpg
9403,440210690,Sara Paretsky,1982,"Indemnity Only (V.I. Warshawski, Number 1)",eng,https://images.gr-assets.com/books/1388939553m/643988.jpg
9404,340796170,Enid Blyton,1944,"Five Run Away Together (Famous Five, Number 3)",en-US,https://images.gr-assets.com/books/1319213384m/74997.jpg
9405,751505544,Danielle Steel,1977,The Promise,en-US,https://images.gr-assets.com/books/1408930765m/59887.jpg
9406,345480260,Fannie Flagg,2004,A Redbird Christmas,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9407,553248642,Leon Uris,1984,The Haj,eng,https://images.gr-assets.com/books/1359743182m/42691.jpg
9408,451451805,Guy Gavriel Kay,1986,"The Darkest Road (The Fionavar Tapestry, Number 3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9409,440900565,Bette Greene,1973,"Summer of My German Soldier (Summer of My German Soldier, Number 1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9410,345537262,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",2014,Rogues,eng,https://images.gr-assets.com/books/1404616147m/20168816.jpg
9411,,Jodi Daynard,2012,"The Midwife's Revolt (The Midwife Series, Number 1)",eng,https://images.gr-assets.com/books/1424233816m/24961498.jpg
9412,,Cora Reilly,2014,"Bound by Honor (Born in Blood Mafia Chronicles, Number 1)",eng,https://images.gr-assets.com/books/1418481477m/23357188.jpg
9413,,Tijan,2016,Anti-Stepbrother,eng,https://images.gr-assets.com/books/1465493571m/30253700.jpg
9414,440246113,Lara Adrian,2011,"Deeper Than Midnight (Midnight Breed, Number 9)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9415,451463722,Faith Hunter,2011,"Mercy Blade (Jane Yellowrock, Number 3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9416,743496973,Cara Lockwood,2003,I Do -- But I Don't,,https://images.gr-assets.com/books/1480111926m/227280.jpg
9417,525477543,Judy Schachner,2006,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, Number 3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9418,307273601,Mason Currey,2013,Daily Rituals: How Artists Work,eng,https://images.gr-assets.com/books/1344618847m/15799151.jpg
9419,1414336063,"Kevin Malarkey, Alex Malarkey",2010,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World",eng,https://images.gr-assets.com/books/1406510843m/8100288.jpg
9420,,Kitty French,2013,"Knight & Stay (Knight, Number 2)",eng,https://images.gr-assets.com/books/1361513650m/16704759.jpg
9421,719569516,Jacqueline Winspear,2008,"An Incomplete Revenge (Maisie Dobbs, Number 5)",en-GB,https://images.gr-assets.com/books/1329547507m/1468706.jpg
9422,385538510,Jennifer McMahon,2015,The Night Sister,eng,https://images.gr-assets.com/books/1427845722m/24040551.jpg
9423,552163295,Sarra Manning,2011,You Don't Have to Say You Love Me,eng,https://images.gr-assets.com/books/1296530574m/8471815.jpg
9424,441011241,Ursula K. Le Guin,2001,"Tales from Earthsea (Earthsea Cycle, Number 5)",eng,https://images.gr-assets.com/books/1309202073m/13659.jpg
9425,1594487480,"Juan Gabriel Vásquez, Anne McLean",2011,The Sound of Things Falling,eng,https://images.gr-assets.com/books/1356199047m/16171259.jpg
9426,,Ruth Cardello,2011,"Maid for the Billionaire (Legacy Collection, Number 1)",eng,https://images.gr-assets.com/books/1376240267m/11239856.jpg
9427,345545966,Dean Koontz,2015,Ashley Bell,eng,https://images.gr-assets.com/books/1428081712m/25241477.jpg
9428,000224618X,"William Gibson, Terry Bisson",1981,Johnny Mnemonic,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9429,553568019,Michael A. Stackpole,1996,"Rogue Squadron (Star Wars: X-Wing, Number 1)",en-GB,https://images.gr-assets.com/books/1327860341m/513176.jpg
9430,440244056,Danielle Steel,1987,Fine Things,,https://images.gr-assets.com/books/1320501112m/457457.jpg
9431,399154388,Clive Cussler,2007,"The Chase (Isaac Bell, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9432,014303653X,"Neil Postman, Andrew Postman",1985,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9433,345419588,Anne McCaffrey,1986,"Nerilka's Story (Pern, Number 8)",eng,https://images.gr-assets.com/books/1296104206m/61974.jpg
9434,380803267,Raymond E. Feist,2003,"King of Foxes (Conclave of Shadows, Number 2)",,https://images.gr-assets.com/books/1409600307m/153175.jpg
9435,670913502,Lynley Dodd,1983,Hairy Maclary from Donaldson's Dairy,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9436,307393844,"Pattie Boyd, Penny Junor",2007,Wonderful Tonight,en-US,https://images.gr-assets.com/books/1320426628m/764063.jpg
9437,393346773,Ann Hood,2013,The Obituary Writer,eng,https://images.gr-assets.com/books/1364851286m/17573684.jpg
9438,1905294425,"Roderick Gordon, Brian  Williams",2007,"Tunnels (Tunnels, Number 1)",en-CA,https://images.gr-assets.com/books/1320969639m/1175893.jpg
9439,316013315,Bob Spitz,2005,The Beatles: The Biography,en-US,https://images.gr-assets.com/books/1327951066m/35539.jpg
9440,451210468,Ken Follett,1985,Lie Down with Lions,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9441,785122451,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",2007,The Incredible Hulk: Planet Hulk,eng,https://images.gr-assets.com/books/1312315970m/630621.jpg
9442,60959517,David Starkey,2000,Elizabeth: The Struggle for the Throne,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9443,1573451991,Dean Hughes,1997,"Rumors of War (Children of the Promise, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9444,8756795459,Jussi Adler-Olsen,2010,"Journal 64 (Afdeling Q, Number 4)",dan,https://images.gr-assets.com/books/1424299324m/10008056.jpg
9445,,محمد صادق,2012,بضع ساعات في يوم ما,ara,https://images.gr-assets.com/books/1410703596m/13151283.jpg
9446,7345631,Lindsey Kelk,2011,The Single Girl's To-Do List,eng,https://images.gr-assets.com/books/1327955203m/10049436.jpg
9447,1857232526,"Arthur C. Clarke, Gentry Lee",1993,"Rama Revealed (Rama, Number 4)",eng,https://images.gr-assets.com/books/1375814909m/112517.jpg
9448,1936305380,Alice Clayton,2010,"The Redhead Revealed (Redhead, Number 2)",eng,https://images.gr-assets.com/books/1285470017m/9399336.jpg
9449,1595542779,Ted Dekker,2006,Skin,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9450,006156155X,Garth Nix,2014,"Clariel (Abhorsen, Number 4)",eng,https://images.gr-assets.com/books/1393877442m/20662728.jpg
9451,006074068X,Donna Leon,1992,"Death at La Fenice (Commissario Brunetti, Number 1)",en-US,https://images.gr-assets.com/books/1441466744m/68099.jpg
9452,99366614,James Ellroy,1988,"The Big Nowhere (L.A. Quartet, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9453,143035088,Jan Karon,2002,"In This Mountain (Mitford Years, Number 7)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9454,451216725,Ken Follett,2000,Code to Zero,,https://images.gr-assets.com/books/1309209804m/5052.jpg
9455,140437428,"Charles Dickens, Norman Page",1840,The Old Curiosity Shop,,https://images.gr-assets.com/books/1332523435m/429024.jpg
9456,345339258,Virginia M. Axline,1964,Dibs in Search of Self,en-US,https://images.gr-assets.com/books/1403187565m/73860.jpg
9457,1595324097,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,"Fruits Basket, Vol. 14",en-US,https://images.gr-assets.com/books/1393736589m/46908.jpg
9458,785165630,"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",2013,"Hawkeye, Volume 2: Little Hits",eng,https://images.gr-assets.com/books/1384620904m/17277800.jpg
9459,553345397,"Barbara Ann Brennan, Jos. A. Smith",1987,Hands Of Light,,https://images.gr-assets.com/books/1320544153m/18420.jpg
9460,349102627,Bohumil Hrabal,1976,Too Loud a Solitude,eng,https://images.gr-assets.com/books/1359996651m/87280.jpg
9461,61119067,"Lemony Snicket, Brett Helquist",2006,A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),en-GB,https://images.gr-assets.com/books/1307655939m/65113.jpg
9462,1608196259,Shannon Hale,2012,"Midnight in Austenland (Austenland, Number 2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9463,553293427,Isaac Asimov,1950,Pebble in the Sky (Galactic Empire Number 3),eng,https://images.gr-assets.com/books/1335782053m/41820.jpg
9464,373773552,Kristan Higgins,2009,Too Good to Be True,eng,https://images.gr-assets.com/books/1388920769m/5024334.jpg
9465,078510786X,"Brian Michael Bendis, Mark Bagley",2001,"Ultimate Spider-Man, Volume 1: Power and Responsibility",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9466,1480207217,Shelly Crane,2012,"Independence (Significance, Number 4)",eng,https://images.gr-assets.com/books/1498698039m/13519844.jpg
9467,,M. Pierce,2013,"Night Owl (Night Owl, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9468,425189864,John Sandford,2002,"Mortal Prey (Lucas Davenport, Number 13)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9469,1572703857,"Agatha Christie, Hugh Fraser",1940,"One, Two, Buckle My Shoe (Hercule Poirot, Number 22)",eng,https://images.gr-assets.com/books/1328750172m/16312.jpg
9470,553499165,"Amie Kaufman, Jay Kristoff, Marie Lu",2016,"Gemina (The Illuminae Files, Number 2)",eng,https://images.gr-assets.com/books/1480097137m/29236299.jpg
9471,60094893,Chris Crutcher,1993,Staying Fat for Sarah Byrnes,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9472,143039326,"R.D. Blackmore, Michelle Allen",1869,Lorna Doone,eng,https://images.gr-assets.com/books/1299346797m/73960.jpg
9473,8408057235,Paulo Coelho,1994,Maktub,spa,https://images.gr-assets.com/books/1361293164m/53809.jpg
9474,,Jill Shalvis,2011,"Head Over Heels (Lucky Harbor, Number 3)",eng,https://images.gr-assets.com/books/1302052809m/10599302.jpg
9475,1595540075,Ted Dekker,2008,Adam,eng,https://images.gr-assets.com/books/1364953816m/1866046.jpg
9476,1572703938,"Agatha Christie, Robin Bailey",1963,"The Clocks (Hercule Poirot, Number 34)",eng,https://images.gr-assets.com/books/1375949009m/388018.jpg
9477,006212255X,Jennifer McMahon,2013,The One I Left Behind,en-US,https://images.gr-assets.com/books/1348689472m/15818278.jpg
9478,014095144X,Benjamin Hoff,1992,Tao of Pooh and Te of Piglet Boxed Set,eng,https://images.gr-assets.com/books/1444316923m/89370.jpg
9479,1927925169,"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",2014,Manga Classics: Les Misérables,eng,https://images.gr-assets.com/books/1421108133m/21433251.jpg
9480,786943408,R.A. Salvatore,2007,"The Orc King (Forgotten Realms: Transitions, Number 1; Legend of Drizzt, Number 17)",en-US,https://images.gr-assets.com/books/1474922224m/280125.jpg
9481,345419383,Anne McCaffrey,1994,"The Dolphins of Pern (Pern, Number 13)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9482,068483376X,S.A.R.K.,1997,Succulent Wild Woman,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9483,1400031001,William  Boyd,2002,Any Human Heart,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9484,1444736930,John Grisham,2010,"The Abduction (Theodore Boone, Number 2)",eng,https://images.gr-assets.com/books/1328093951m/10720733.jpg
9485,,"Oliver Pötzsch, Lee Chadeayne",2010,"The Beggar King (The Hangman's Daughter, Number 3)",eng,https://images.gr-assets.com/books/1346669999m/15776904.jpg
9486,,E.L. James,2012,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, Number 2-3)",en-GB,https://images.gr-assets.com/books/1350174326m/16084702.jpg
9487,2081246333,Michel Houellebecq,2010,La Carte et le territoire,fre,https://images.gr-assets.com/books/1498812783m/8710484.jpg
9488,399164448,J.D. Robb,2014,"Festive in Death (In Death, Number 39)",eng,https://images.gr-assets.com/books/1458263204m/20821249.jpg
9489,689857705,Alex   Sanchez,2001,"Rainbow Boys (Rainbow Trilogy, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9490,375840907,Jeanne Birdsall,2008,"The Penderwicks on Gardam Street (The Penderwicks, Number 2)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9491,006077407X,Lynsay Sands,2006,A Bite to Remember (Argeneau Number 5),eng,https://images.gr-assets.com/books/1351280715m/38562.jpg
9492,1250024102,"Lars Kepler, Laura A. Wideburg",2010,"The Nightmare (Joona Linna, Number 2)",en-US,https://images.gr-assets.com/books/1340909323m/13722526.jpg
9493,051512608X,Nora Roberts,1998,The Reef,en-US,https://images.gr-assets.com/books/1309201310m/114143.jpg
9494,451199901,Agatha Christie,1952,"They Do It with Mirrors (Miss Marple, Number 6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9495,1449401163,Matthew Inman,2010,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,eng,https://images.gr-assets.com/books/1309685137m/9260507.jpg
9496,307119483,Mercer Mayer,1987,Just a Mess (Little Critter),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9497,373250118,Melissa Senate,2001,See Jane Date,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9498,044024160X,Conn Iggulden,2006,"The Gods of War (Emperor, Number 4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9499,441014011,Alastair Reynolds,2005,Pushing Ice,,https://images.gr-assets.com/books/1309197028m/89186.jpg
9500,312656289,Alexandra Adornetto,2012,"Heaven (Halo, Number 3)",eng,https://images.gr-assets.com/books/1332367132m/13056511.jpg
9501,62318470,Cynthia Hand,2015,The Last Time We Say Goodbye,eng,https://images.gr-assets.com/books/1403710453m/17285330.jpg
9502,679434488,"Dr. Seuss, Maurice Sendak, Audrey Geisel",1995,The Secret Art of Dr. Seuss,,https://images.gr-assets.com/books/1320429156m/7780.jpg
9503,345436830,Anne Rice,2005,"Out of Egypt (Christ the Lord, Number 1)",eng,https://images.gr-assets.com/books/1381744119m/25347.jpg
9504,356508366,N.K. Jemisin,2016,"The Obelisk Gate (The Broken Earth, Number 2)",eng,https://images.gr-assets.com/books/1441406262m/26228034.jpg
9505,1782115080,Matt Haig,2015,Reasons to Stay Alive,eng,https://images.gr-assets.com/books/1418674667m/23363874.jpg
9506,307272095,A.S. Byatt,2009,The Children's Book,eng,https://images.gr-assets.com/books/1320548114m/6280379.jpg
9507,1416563105,Sandra Brown,2010,Tough Customer (Mitchell & Associates Number 2),en-US,https://images.gr-assets.com/books/1276625766m/7262166.jpg
9508,515124648,Susanna Kearsley,1997,The Shadowy Horses,eng,https://images.gr-assets.com/books/1428617658m/961831.jpg
9509,64408337,Jack Gantos,1998,"Joey Pigza Swallowed the Key (Joey Pigza, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9510,1427206058,"Jacqueline Winspear, Orlagh Cassidy",2009,"Among the Mad (Maisie Dobbs, Number 6)",eng,https://images.gr-assets.com/books/1422084387m/3690427.jpg
9511,670020869,Jane Green,,Dune Road,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9512,9773990494,عمر طاهر,2003,شكلها باظت,ara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9513,143035363,Helen Fielding,2003,Olivia Joules and the Overactive Imagination,en-US,https://images.gr-assets.com/books/1408588694m/4530.jpg
9514,1594487871,Sarah Vowell,2011,Unfamiliar Fishes,,https://images.gr-assets.com/books/1311706005m/8857310.jpg
9515,385528086,Jonathan L. Howard,2009,"Johannes Cabal the Necromancer (Johannes Cabal, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9516,60586370,Ann-Marie MacDonald,2003,The Way the Crow Flies,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9517,,"Ryū Murakami, Ralph McCarthy",1997,In the Miso Soup,eng,https://images.gr-assets.com/books/1309282509m/17810.jpg
9518,525951369,Timothy J. Keller,2009,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9519,375705198,Elizabeth Strout,1998,Amy and Isabelle,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9520,1476706123,Jason  Matthews,2013,Red Sparrow (Red Sparrow Trilogy Number 1),eng,https://images.gr-assets.com/books/1361806944m/15803037.jpg
9521,747598681,Ben Macintyre,2010,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,eng,https://images.gr-assets.com/books/1327448835m/7632329.jpg
9522,425208133,"Dick Winters, Cole C. Kingseed",2006,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9523,385538030,Chuck Palahniuk,2014,Beautiful You,eng,https://images.gr-assets.com/books/1399667103m/19523454.jpg
9524,671004239,Richard Paul Evans,1998,"The Locket (The Locket, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9525,812508424,Glen Cook,1984,"Shadows Linger (The Chronicles of the Black Company, Number 2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9526,671877836,David Weber,1996,"Honor Among Enemies (Honor Harrington, Number 6)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9527,316197084,Jennifer Rush,2013,"Altered (Altered, Number 1)",en-CA,https://images.gr-assets.com/books/1344445982m/10859509.jpg
9528,399170871,J.D. Robb,2015,"Obsession in Death (In Death, Number 40)",eng,https://images.gr-assets.com/books/1406509523m/22571696.jpg
9529,1451617852,Dave Ramsey,2011,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches,,https://images.gr-assets.com/books/1327904526m/11306337.jpg
9530,312939167,M.C. Beaton,1992,"The Quiche of Death (Agatha Raisin, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9531,300107897,Richard Siken,2005,Crush,eng,https://images.gr-assets.com/books/1422764050m/96259.jpg
9532,140350411,"L. Frank Baum, David McKee",1904,"The Marvelous Land of Oz (Oz, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9533,802141900,Sherman Alexie,1995,Reservation Blues,eng,https://images.gr-assets.com/books/1398195783m/6159.jpg
9534,743296885,Joel Osteen,,Become a Better You: 7 Keys to Improving Your Life Every Day,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9535,,Aurora Rose Reynolds,2014,"Until Nico (Until, Number 4)",,https://images.gr-assets.com/books/1398781346m/18781543.jpg
9536,1598160230,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,"Fruits Basket, Vol. 15",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9537,91933684,Yotam Ottolenghi,2010,Plenty,eng,https://images.gr-assets.com/books/1327921381m/8086216.jpg
